event_id,frame,edge_type,action,i,j,distance,threshold_form,threshold_break
3631,763,slab,form,39,251,2.9393673121833337,2.9970000000000003,3.4410000000000003
3632,763,slab,break,251,379,3.2480904241424997,2.9970000000000003,3.4410000000000003
3633,763,slab,break,9,529,3.06622584521593,2.9970000000000003,3.4410000000000003
3635,764,slab,form,459,551,2.8565816067760217,2.9970000000000003,3.4410000000000003
3636,764,slab,break,413,557,3.2280606330420643,2.9970000000000003,3.4410000000000003
3638,765,slab,form,204,344,2.9908788496409793,2.9970000000000003,3.4410000000000003
3639,765,slab,form,224,568,2.9532583878072898,2.9970000000000003,3.4410000000000003
3641,766,slab,form,289,483,2.8772624930209685,2.9970000000000003,3.4410000000000003
3642,766,slab,break,149,289,3.12347997081702,2.9970000000000003,3.4410000000000003
3644,768,slab,break,219,575,3.107016641223601,2.9970000000000003,3.4410000000000003
3646,769,slab,form,479,563,2.9867463265584275,2.9970000000000003,3.4410000000000003
3647,769,slab,break,327,443,3.15148322329365,2.9970000000000003,3.4410000000000003
3648,769,slab,break,496,568,3.2504757023776985,2.9970000000000003,3.4410000000000003
3650,770,slab,form,99,315,2.934964607455625,2.9970000000000003,3.4410000000000003
3651,770,slab,break,315,511,3.2232542413945477,2.9970000000000003,3.4410000000000003
3653,772,slab,break,144,551,3.146273017973547,2.9970000000000003,3.4410000000000003
3654,772,slab,form,144,531,2.978812839980084,2.9970000000000003,3.4410000000000003
3656,773,slab,form,439,553,2.985715514601213,2.9970000000000003,3.4410000000000003
3657,773,slab,break,129,569,3.206324344291631,2.9970000000000003,3.4410000000000003
3658,773,slab,break,114,297,3.1406584054269313,2.9970000000000003,3.4410000000000003
3659,773,slab,form,114,333,2.863277769454321,2.9970000000000003,3.4410000000000003
3660,773,slab,break,447,555,3.1516253368733502,2.9970000000000003,3.4410000000000003
3662,774,slab,break,419,563,3.146676278929205,2.9970000000000003,3.4410000000000003
3664,775,slab,form,34,260,2.95520801720851,2.9970000000000003,3.4410000000000003
3665,775,slab,break,79,335,3.100818271873473,2.9970000000000003,3.4410000000000003
3666,775,slab,break,234,570,3.1582434570094224,2.9970000000000003,3.4410000000000003
3667,775,slab,form,234,361,2.984005353706845,2.9970000000000003,3.4410000000000003
3669,776,slab,form,79,534,2.9948204821422477,2.9970000000000003,3.4410000000000003
3670,776,slab,break,159,548,3.1556710313204257,2.9970000000000003,3.4410000000000003
3672,777,slab,form,428,558,3.053498642305384,3.1320000000000006,3.5960000000000005
3674,778,slab,break,483,542,3.1411276104645935,2.9970000000000003,3.4410000000000003
3675,778,slab,break,194,566,3.1958871110940152,2.9970000000000003,3.4410000000000003
3676,778,slab,form,356,523,2.798074843844494,2.9970000000000003,3.4410000000000003
3677,778,slab,form,64,533,2.924455139885334,2.9970000000000003,3.4410000000000003
3679,779,slab,form,431,559,2.9841149313878743,2.9970000000000003,3.4410000000000003
3681,781,slab,form,511,569,2.972397460711136,2.9970000000000003,3.4410000000000003
3682,781,slab,form,450,548,2.9265374127232087,2.9970000000000003,3.4410000000000003
3683,781,slab,break,204,356,3.1183441566565193,2.9970000000000003,3.4410000000000003
3684,781,slab,break,283,450,3.0695632233456447,2.9970000000000003,3.4410000000000003
3685,781,slab,break,229,569,3.047174120527997,2.9970000000000003,3.4410000000000003
3687,782,slab,form,471,543,2.9531799136693584,2.9970000000000003,3.4410000000000003
3688,782,slab,break,350,515,3.2359741008186815,2.9970000000000003,3.4410000000000003
3689,782,slab,form,169,277,2.9403318997738217,2.9970000000000003,3.4410000000000003
3690,782,slab,form,403,538,2.9703145176120325,2.9970000000000003,3.4410000000000003
3691,782,slab,break,149,277,3.188273372358051,2.9970000000000003,3.4410000000000003
3692,782,slab,form,416,558,2.9425561150438853,2.9970000000000003,3.4410000000000003
3694,783,slab,break,169,299,3.208007454067511,2.9970000000000003,3.4410000000000003
3695,783,slab,form,277,388,2.9451528766260693,2.9970000000000003,3.4410000000000003
3696,783,slab,form,54,363,2.992376538510224,2.9970000000000003,3.4410000000000003
3697,783,slab,form,119,299,2.9212931308775825,2.9970000000000003,3.4410000000000003
3699,784,slab,break,34,538,3.121982902545577,2.9970000000000003,3.4410000000000003
3700,784,slab,break,428,554,3.171000430409394,3.1320000000000006,3.5960000000000005
3702,785,slab,form,337,576,2.4224511924131846,2.538,2.9139999999999997
3703,785,slab,form,453,545,2.969787870304312,2.9970000000000003,3.4410000000000003
3705,786,slab,form,462,540,2.955373347943777,2.9970000000000003,3.4410000000000003
3706,786,slab,form,353,519,2.9760657923747016,2.9970000000000003,3.4410000000000003
3707,786,slab,break,523,572,3.168362710129806,2.9970000000000003,3.4410000000000003
3709,787,slab,break,367,511,3.1962332571593715,2.9970000000000003,3.4410000000000003
3710,787,slab,break,119,558,3.107106448962963,2.9970000000000003,3.4410000000000003
3711,787,slab,form,274,391,2.9863913219985556,2.9970000000000003,3.4410000000000003
3712,787,slab,form,174,280,2.9955814907638634,2.9970000000000003,3.4410000000000003
3714,788,slab,break,403,573,3.206514974045852,2.9970000000000003,3.4410000000000003
3715,788,slab,break,280,453,3.165907831563476,2.9970000000000003,3.4410000000000003
3716,788,slab,break,459,551,3.1213395291315114,2.9970000000000003,3.4410000000000003
3718,789,slab,break,214,574,3.272268150693669,2.9970000000000003,3.4410000000000003
3719,789,slab,form,214,350,2.9664507011276475,2.9970000000000003,3.4410000000000003
3721,790,slab,form,483,550,2.9022404269875626,2.9970000000000003,3.4410000000000003
3722,790,slab,form,124,297,2.9305227814561197,2.9970000000000003,3.4410000000000003
3723,790,slab,form,490,574,2.9495568180196683,2.9970000000000003,3.4410000000000003
3724,790,slab,form,74,555,2.9729983943063423,2.9970000000000003,3.4410000000000003
3725,790,slab,break,297,471,3.109748572358508,2.9970000000000003,3.4410000000000003
3726,790,slab,form,219,575,2.9564059758496426,2.9970000000000003,3.4410000000000003
3727,790,slab,break,519,575,3.1366731449810383,2.9970000000000003,3.4410000000000003
3728,790,slab,break,435,550,3.1987127615101683,2.9970000000000003,3.4410000000000003
3729,790,slab,break,219,555,3.1293153795496234,2.9970000000000003,3.4410000000000003
3731,791,slab,break,399,529,3.170284551156769,2.9970000000000003,3.4410000000000003
3732,791,slab,form,251,379,2.979228921470966,2.9970000000000003,3.4410000000000003
3734,792,slab,break,479,549,3.143280080120148,2.9970000000000003,3.4410000000000003
3735,792,slab,form,318,373,2.954413874225465,2.9970000000000003,3.4410000000000003
3736,792,slab,break,373,533,3.164046443623894,2.9970000000000003,3.4410000000000003
3737,792,slab,form,301,465,2.924832326292131,2.9970000000000003,3.4410000000000003
3738,792,slab,break,174,545,3.149234268803995,2.9970000000000003,3.4410000000000003
3739,792,slab,form,154,549,2.9898490438082446,2.9970000000000003,3.4410000000000003
3740,792,slab,break,64,318,3.186830391534128,2.9970000000000003,3.4410000000000003
3741,792,slab,break,465,545,3.16682651920437,2.9970000000000003,3.4410000000000003
3743,793,slab,form,49,365,2.9023184527365427,2.9970000000000003,3.4410000000000003
3744,793,slab,break,34,260,3.131099144555724,2.9970000000000003,3.4410000000000003
3745,793,slab,form,184,564,2.954530074661077,2.9970000000000003,3.4410000000000003
3746,793,slab,form,260,419,2.9470891437307962,2.9970000000000003,3.4410000000000003
3747,793,slab,break,224,365,3.145887280404952,2.9970000000000003,3.4410000000000003
3748,793,slab,break,419,559,3.157645332489434,2.9970000000000003,3.4410000000000003
3749,793,slab,form,428,554,3.0670223227399545,3.1320000000000006,3.5960000000000005
3751,794,slab,break,379,539,3.1206707590369893,2.9970000000000003,3.4410000000000003
3752,794,slab,break,39,251,3.139045912447491,2.9970000000000003,3.4410000000000003
3753,794,slab,break,271,391,3.2092120738231875,2.9970000000000003,3.4410000000000003
3754,794,slab,break,19,558,3.164552975858297,2.9970000000000003,3.4410000000000003
3756,795,slab,form,109,309,2.950734695356444,2.9970000000000003,3.4410000000000003
3757,795,slab,form,234,570,2.9894609522076205,2.9970000000000003,3.4410000000000003
3758,795,slab,break,99,315,3.2099412357699637,2.9970000000000003,3.4410000000000003
3759,795,slab,form,315,511,2.9754423317349596,2.9970000000000003,3.4410000000000003
3760,795,slab,break,124,543,3.0702269919537013,2.9970000000000003,3.4410000000000003
3761,795,slab,break,309,505,3.1497733711884357,2.9970000000000003,3.4410000000000003
3762,795,slab,form,283,450,2.9649313192730924,2.9970000000000003,3.4410000000000003
3763,795,slab,break,490,570,3.2569336260142676,2.9970000000000003,3.4410000000000003
3764,795,slab,form,333,431,2.8820116096134867,2.9970000000000003,3.4410000000000003
3766,796,slab,break,232,576,3.0014106634145765,2.538,2.9139999999999997
3767,796,slab,form,239,269,2.984106566349811,2.9970000000000003,3.4410000000000003
3768,796,slab,form,468,542,2.982812451486459,2.9970000000000003,3.4410000000000003
3770,797,slab,break,439,553,3.204357235585512,2.9970000000000003,3.4410000000000003
3771,797,slab,break,74,333,3.2018835198144076,2.9970000000000003,3.4410000000000003
3772,797,slab,break,154,280,3.1090465188215144,2.9970000000000003,3.4410000000000003
3773,797,slab,form,515,566,2.964402697958805,2.9970000000000003,3.4410000000000003
3775,798,slab,break,174,301,3.1404488250475207,2.9970000000000003,3.4410000000000003
3777,799,slab,break,54,269,3.083384463788948,2.9970000000000003,3.4410000000000003
3779,800,slab,form,109,303,2.873303599471648,2.9970000000000003,3.4410000000000003
3780,800,slab,break,431,559,3.285049047438092,2.9970000000000003,3.4410000000000003
3782,801,slab,form,194,566,2.9874036807605964,2.9970000000000003,3.4410000000000003
3783,801,slab,form,468,546,2.979392375732824,2.9970000000000003,3.4410000000000003
3784,801,slab,break,428,554,3.2121522326113245,3.1320000000000006,3.5960000000000005
3786,802,slab,form,456,550,2.984568958795756,2.9970000000000003,3.4410000000000003
3788,803,slab,form,99,562,2.9717188823157072,2.9970000000000003,3.4410000000000003
3790,804,slab,break,234,361,3.1760495849977923,2.9970000000000003,3.4410000000000003
3792,805,slab,break,456,546,3.1112611156359042,2.9970000000000003,3.4410000000000003
3793,805,slab,break,350,450,3.22816150952982,2.9970000000000003,3.4410000000000003
3794,805,slab,form,19,558,2.884610834881899,2.9970000000000003,3.4410000000000003
3796,806,slab,break,149,550,3.1564765013236853,2.9970000000000003,3.4410000000000003
3797,806,slab,break,289,483,3.1278392032708555,2.9970000000000003,3.4410000000000003
3798,806,slab,form,410,556,2.9658841237336984,2.9970000000000003,3.4410000000000003
3799,806,slab,form,149,277,2.918329447025687,2.9970000000000003,3.4410000000000003
3801,807,slab,break,184,546,3.1315083424905485,2.9970000000000003,3.4410000000000003
3803,808,slab,form,149,289,2.9875052600118646,2.9970000000000003,3.4410000000000003
3804,808,slab,break,450,548,3.1336672059774515,2.9970000000000003,3.4410000000000003
3805,808,slab,form,204,552,2.9047899818225433,2.9970000000000003,3.4410000000000003
3807,809,slab,form,496,572,2.9101811617546383,2.9970000000000003,3.4410000000000003
3808,809,slab,break,204,572,3.2980550425526594,2.9970000000000003,3.4410000000000003
3809,809,slab,break,344,496,3.1087816295876904,2.9970000000000003,3.4410000000000003
3811,810,slab,form,419,559,2.949232213217759,2.9970000000000003,3.4410000000000003
3812,810,slab,form,229,569,2.8722807216349397,2.9970000000000003,3.4410000000000003
3814,811,slab,break,511,569,3.169949839077561,2.9970000000000003,3.4410000000000003
3815,811,slab,form,139,571,2.9713250205119506,2.9970000000000003,3.4410000000000003
3816,811,slab,form,19,271,2.963635809789,2.9970000000000003,3.4410000000000003
3817,811,slab,break,19,531,3.081250330539167,2.9970000000000003,3.4410000000000003
3819,812,slab,form,169,299,2.859669278001696,2.9970000000000003,3.4410000000000003
3820,812,slab,break,277,388,3.0746928578147594,2.9970000000000003,3.4410000000000003
3821,812,slab,break,169,277,3.100975722133858,2.9970000000000003,3.4410000000000003
3822,812,slab,form,403,573,2.8088709378204038,2.9970000000000003,3.4410000000000003
3824,813,slab,form,297,471,2.9542156769490866,2.9970000000000003,3.4410000000000003
3825,813,slab,form,174,545,2.891367320268374,2.9970000000000003,3.4410000000000003
3826,813,slab,form,523,572,2.9261796757596072,2.9970000000000003,3.4410000000000003
3828,814,slab,form,350,515,2.902184803934635,2.9970000000000003,3.4410000000000003
3829,814,slab,break,410,556,3.111390817976821,2.9970000000000003,3.4410000000000003
3831,815,slab,break,94,564,3.10451311291959,2.9970000000000003,3.4410000000000003
3832,815,slab,break,159,283,3.157033436319035,2.9970000000000003,3.4410000000000003
3833,815,slab,form,129,569,2.994744673655008,2.9970000000000003,3.4410000000000003
3834,815,slab,form,159,548,2.916106701474756,2.9970000000000003,3.4410000000000003
3835,815,slab,break,428,558,3.1208894645397782,3.1320000000000006,3.5960000000000005
3836,815,slab,form,94,324,2.985581527448392,2.9970000000000003,3.4410000000000003
3837,815,slab,break,129,289,3.1186176329514783,2.9970000000000003,3.4410000000000003
3838,815,slab,break,515,566,3.169535373122179,2.9970000000000003,3.4410000000000003
3839,815,slab,form,435,550,2.9309486401051585,2.9970000000000003,3.4410000000000003
3841,816,slab,break,245,373,3.2279111455194127,2.9970000000000003,3.4410000000000003
3842,816,slab,form,373,533,2.9444455745214104,2.9970000000000003,3.4410000000000003
3843,816,slab,break,49,533,3.185308090838933,2.9970000000000003,3.4410000000000003
3845,818,slab,break,321,435,3.2029807502822973,2.9970000000000003,3.4410000000000003
3846,818,slab,form,367,511,2.9924014273918216,2.9970000000000003,3.4410000000000003
3847,818,slab,form,69,321,2.9315936319536413,2.9970000000000003,3.4410000000000003
3849,819,slab,form,54,269,2.9296112714744766,2.9970000000000003,3.4410000000000003
3851,820,slab,break,356,523,3.160755863433852,2.9970000000000003,3.4410000000000003
3852,820,slab,form,327,443,2.9642878423337145,2.9970000000000003,3.4410000000000003
3853,820,slab,form,204,356,2.9505613063545146,2.9970000000000003,3.4410000000000003
3854,820,slab,form,214,338,2.9443332025907702,2.9970000000000003,3.4410000000000003
3856,821,slab,break,139,540,3.1854982051858025,2.9970000000000003,3.4410000000000003
3857,821,slab,break,124,297,3.1211661023644943,2.9970000000000003,3.4410000000000003
3858,821,slab,form,64,318,2.9292092740078695,2.9970000000000003,3.4410000000000003
3859,821,slab,break,69,552,3.251812664467577,2.9970000000000003,3.4410000000000003
3861,822,slab,form,209,553,2.9665162606696573,2.9970000000000003,3.4410000000000003
3863,823,slab,break,443,562,3.25528300509636,2.9970000000000003,3.4410000000000003
3864,823,slab,break,515,574,3.171165738721598,2.9970000000000003,3.4410000000000003
3865,823,slab,form,214,574,2.8809110959562347,2.9970000000000003,3.4410000000000003
3866,823,slab,form,519,575,2.980041800057336,2.9970000000000003,3.4410000000000003
3868,824,slab,break,54,363,3.115435550937642,2.9970000000000003,3.4410000000000003
3870,825,slab,form,34,260,2.9731223825567756,2.9970000000000003,3.4410000000000003
3871,825,slab,form,413,557,2.9116686306745088,2.9970000000000003,3.4410000000000003
3873,826,slab,form,219,353,2.9661848561788857,2.9970000000000003,3.4410000000000003
3874,826,slab,break,260,403,3.148498127298298,2.9970000000000003,3.4410000000000003
3875,826,slab,form,435,552,2.9950464825690153,2.9970000000000003,3.4410000000000003
3876,826,slab,break,214,350,3.1445768654917625,2.9970000000000003,3.4410000000000003
3878,827,slab,form,453,549,2.9828213076954992,2.9970000000000003,3.4410000000000003
3879,827,slab,form,104,306,2.984551185378149,2.9970000000000003,3.4410000000000003
3880,827,slab,form,359,527,2.970889800264617,2.9970000000000003,3.4410000000000003
3881,827,slab,form,410,556,2.8905652313335315,2.9970000000000003,3.4410000000000003
3882,827,slab,form,9,529,2.9368315014896775,2.9970000000000003,3.4410000000000003
3883,827,slab,break,306,413,3.147725584863418,2.9970000000000003,3.4410000000000003
3884,827,slab,break,99,327,3.2182854849314113,2.9970000000000003,3.4410000000000003
3886,828,slab,form,439,551,2.9861244806783196,2.9970000000000003,3.4410000000000003
3888,829,slab,form,479,549,2.9730251237524374,2.9970000000000003,3.4410000000000003
3889,829,slab,break,359,459,3.164356786593965,2.9970000000000003,3.4410000000000003
3890,829,slab,form,184,546,2.9427731925488914,2.9970000000000003,3.4410000000000003
3891,829,slab,break,468,542,3.105304746618447,2.9970000000000003,3.4410000000000003
3892,829,slab,form,94,563,2.95176325259677,2.9970000000000003,3.4410000000000003
3894,830,slab,break,338,428,3.245396125344269,3.1320000000000006,3.5960000000000005
3895,830,slab,form,428,554,3.0544215308097353,3.1320000000000006,3.5960000000000005
3896,830,slab,break,64,553,3.202998521291192,2.9970000000000003,3.4410000000000003
3898,831,slab,form,356,456,2.993716317648217,2.9970000000000003,3.4410000000000003
3899,831,slab,break,257,410,3.2152085909649735,2.9970000000000003,3.4410000000000003
3900,831,slab,break,260,419,3.1269825456644886,2.9970000000000003,3.4410000000000003
3901,831,slab,break,184,356,3.1394386777249546,2.9970000000000003,3.4410000000000003
3903,832,slab,break,194,566,3.11622060716119,2.9970000000000003,3.4410000000000003
3904,832,slab,form,502,570,2.984534744082952,2.9970000000000003,3.4410000000000003
3905,832,slab,break,447,549,3.089437452247066,2.9970000000000003,3.4410000000000003
3906,832,slab,break,353,519,3.1597147642105625,2.9970000000000003,3.4410000000000003
3907,832,slab,form,194,361,2.9689964766426478,2.9970000000000003,3.4410000000000003
3908,832,slab,break,361,502,3.268617361490735,2.9970000000000003,3.4410000000000003
3910,834,slab,form,149,550,2.92041132255292,2.9970000000000003,3.4410000000000003
3911,834,slab,form,428,558,3.0796905741818454,3.1320000000000006,3.5960000000000005
3913,835,slab,break,9,556,3.1296781699606067,2.9970000000000003,3.4410000000000003
3914,835,slab,form,496,568,2.969890761969189,2.9970000000000003,3.4410000000000003
3916,836,slab,form,306,502,2.82279362858032,2.9970000000000003,3.4410000000000003
3917,836,slab,form,289,483,2.9258651176473713,2.9970000000000003,3.4410000000000003
3918,836,slab,break,134,541,3.0850185911222536,2.9970000000000003,3.4410000000000003
3919,836,slab,break,149,289,3.1610642123296344,2.9970000000000003,3.4410000000000003
3920,836,slab,form,204,572,2.977491336414192,2.9970000000000003,3.4410000000000003
3921,836,slab,form,465,545,2.9777595081909776,2.9970000000000003,3.4410000000000003
3923,837,slab,break,174,545,3.1123607852062705,2.9970000000000003,3.4410000000000003
3925,838,slab,break,318,439,3.1834285525706836,2.9970000000000003,3.4410000000000003
3926,838,slab,break,219,575,3.1529145919472286,2.9970000000000003,3.4410000000000003
3927,838,slab,form,219,555,2.977692881122809,2.9970000000000003,3.4410000000000003
3929,839,slab,break,431,555,3.156831802636966,2.9970000000000003,3.4410000000000003
3930,839,slab,form,309,505,2.969965884466835,2.9970000000000003,3.4410000000000003
3931,839,slab,form,144,551,2.923984144165718,2.9970000000000003,3.4410000000000003
3932,839,slab,form,443,554,2.9122413567449508,2.9970000000000003,3.4410000000000003
3933,839,slab,form,49,533,2.923906290049621,2.9970000000000003,3.4410000000000003
3935,840,slab,break,219,353,3.1365897016354656,2.9970000000000003,3.4410000000000003
3936,840,slab,break,104,306,3.1709867521368533,2.9970000000000003,3.4410000000000003
3938,841,slab,break,204,552,3.179325982462092,2.9970000000000003,3.4410000000000003
3939,841,slab,form,344,496,2.940463227867754,2.9970000000000003,3.4410000000000003
3941,842,slab,break,496,572,3.1750540164729437,2.9970000000000003,3.4410000000000003
3943,843,slab,break,234,271,3.1069870614073087,2.9970000000000003,3.4410000000000003
3944,843,slab,break,468,546,3.137946158477075,2.9970000000000003,3.4410000000000003
3945,843,slab,form,234,361,2.9162223732278543,2.9970000000000003,3.4410000000000003
3947,844,slab,form,321,435,2.9657586780797724,2.9970000000000003,3.4410000000000003
3948,844,slab,form,129,289,2.925107618212808,2.9970000000000003,3.4410000000000003
3949,844,slab,break,109,303,3.084193390965179,2.9970000000000003,3.4410000000000003
3951,845,slab,break,79,554,3.1943005782199076,2.9970000000000003,3.4410000000000003
3952,845,slab,form,79,327,2.9925475975487976,2.9970000000000003,3.4410000000000003
3954,846,slab,break,327,443,3.1009016947059265,2.9970000000000003,3.4410000000000003
3955,846,slab,form,260,403,2.798601415141977,2.9970000000000003,3.4410000000000003
3956,846,slab,break,403,573,3.1495238529469787,2.9970000000000003,3.4410000000000003
3958,847,slab,form,245,373,2.9073018054146704,2.9970000000000003,3.4410000000000003
3959,847,slab,break,367,511,3.1696653912563124,2.9970000000000003,3.4410000000000003
3960,847,slab,form,99,315,2.9796932075999165,2.9970000000000003,3.4410000000000003
3961,847,slab,form,353,519,2.9762116088465893,2.9970000000000003,3.4410000000000003
3962,847,slab,break,373,533,3.12088274263624,2.9970000000000003,3.4410000000000003
3963,847,slab,form,306,413,2.9480228982847736,2.9970000000000003,3.4410000000000003
3964,847,slab,break,353,453,3.128137546481604,2.9970000000000003,3.4410000000000003
3965,847,slab,break,229,569,3.134533725284119,2.9970000000000003,3.4410000000000003
3966,847,slab,break,315,416,3.133716369891195,2.9970000000000003,3.4410000000000003
3967,847,slab,break,413,557,3.1131941365249562,2.9970000000000003,3.4410000000000003
3969,848,slab,break,483,550,3.181513251262977,2.9970000000000003,3.4410000000000003
3970,848,slab,break,428,558,3.1759548062453913,3.1320000000000006,3.5960000000000005
3971,848,slab,break,144,274,3.1395636984142428,2.9970000000000003,3.4410000000000003
3973,849,slab,form,338,428,3.0946925690025204,3.1320000000000006,3.5960000000000005
3975,850,slab,form,356,523,2.9225668317193976,2.9970000000000003,3.4410000000000003
3976,850,slab,form,174,301,2.925220107171864,2.9970000000000003,3.4410000000000003
3977,850,slab,form,515,574,2.951114713967701,2.9970000000000003,3.4410000000000003
3978,850,slab,break,214,574,3.187132578404966,2.9970000000000003,3.4410000000000003
3979,850,slab,break,301,465,3.118201537463271,2.9970000000000003,3.4410000000000003
3980,850,slab,break,523,572,3.209111390830559,2.9970000000000003,3.4410000000000003
3982,851,slab,break,471,543,3.2261686793954536,2.9970000000000003,3.4410000000000003
3983,851,slab,form,154,292,2.9906370105327795,2.9970000000000003,3.4410000000000003
3984,851,slab,break,292,479,3.1376158586600464,2.9970000000000003,3.4410000000000003
3985,851,slab,form,124,543,2.928240539767796,2.9970000000000003,3.4410000000000003
3986,851,slab,break,204,356,3.1339279514837135,2.9970000000000003,3.4410000000000003
3987,851,slab,form,69,552,2.946910559590717,2.9970000000000003,3.4410000000000003
3988,851,slab,break,435,552,3.214958869353988,2.9970000000000003,3.4410000000000003
3990,852,slab,form,456,546,2.881369308727032,2.9970000000000003,3.4410000000000003
3991,852,slab,form,39,251,2.9558212443522653,2.9970000000000003,3.4410000000000003
3993,853,slab,break,306,502,3.127264655431727,2.9970000000000003,3.4410000000000003
3994,853,slab,form,277,388,2.9905977076168777,2.9970000000000003,3.4410000000000003
3995,853,slab,break,277,456,3.183851667746382,2.9970000000000003,3.4410000000000003
3997,854,slab,break,337,576,2.9835199997889106,2.538,2.9139999999999997
3998,854,slab,form,159,283,2.862223067106906,2.9970000000000003,3.4410000000000003
4000,855,slab,break,34,260,3.156047796782606,2.9970000000000003,3.4410000000000003
4002,856,slab,break,184,546,3.188295575125685,2.9970000000000003,3.4410000000000003
4003,856,slab,form,184,356,2.872723698326505,2.9970000000000003,3.4410000000000003
4004,856,slab,break,69,321,3.1519323764613034,2.9970000000000003,3.4410000000000003
4005,856,slab,form,74,324,2.9679256756029115,2.9970000000000003,3.4410000000000003
4007,857,slab,break,356,456,3.1001635064698876,2.9970000000000003,3.4410000000000003
4008,857,slab,break,109,309,3.0335068965186003,2.9970000000000003,3.4410000000000003
4010,858,slab,break,453,549,3.224651369496522,2.9970000000000003,3.4410000000000003
4011,858,slab,break,251,462,3.1533212338999377,2.9970000000000003,3.4410000000000003
4012,858,slab,form,280,453,2.914530061686573,2.9970000000000003,3.4410000000000003
4014,859,slab,break,194,361,3.1966083895024244,2.9970000000000003,3.4410000000000003
4015,859,slab,form,361,502,2.8601013313154824,2.9970000000000003,3.4410000000000003
4017,860,slab,form,483,550,2.9724685607887444,2.9970000000000003,3.4410000000000003
4019,861,slab,break,239,269,3.1286519853974992,2.9970000000000003,3.4410000000000003
4020,861,slab,form,479,541,2.9614553221220157,2.9970000000000003,3.4410000000000003
4021,861,slab,break,94,324,3.203713779201432,2.9970000000000003,3.4410000000000003
4022,861,slab,form,403,573,2.967006153637285,2.9970000000000003,3.4410000000000003
4023,861,slab,break,435,550,3.0754405998454946,2.9970000000000003,3.4410000000000003
4025,862,slab,break,129,289,3.099607313828319,2.9970000000000003,3.4410000000000003
4026,862,slab,break,174,280,3.1861431594891796,2.9970000000000003,3.4410000000000003
4028,863,slab,form,483,542,2.9966142106260256,2.9970000000000003,3.4410000000000003
4029,863,slab,form,327,443,2.9958709258216354,2.9970000000000003,3.4410000000000003
4030,863,slab,break,502,570,3.2254551869953603,2.9970000000000003,3.4410000000000003
4031,863,slab,break,428,554,3.1242603136521043,3.1320000000000006,3.5960000000000005
4032,863,slab,form,64,553,2.982531095944654,2.9970000000000003,3.4410000000000003
4034,864,slab,break,149,550,3.1254470029443953,2.9970000000000003,3.4410000000000003
4035,864,slab,form,194,566,2.906447484525604,2.9970000000000003,3.4410000000000003
4036,864,slab,form,508,568,2.9735037599510425,2.9970000000000003,3.4410000000000003
4038,865,slab,break,496,568,3.136002481589384,2.9970000000000003,3.4410000000000003
4039,865,slab,form,301,465,2.9480959309645094,2.9970000000000003,3.4410000000000003
4040,865,slab,form,490,570,2.9938184069343015,2.9970000000000003,3.4410000000000003
4042,866,slab,form,134,541,2.9201373397418515,2.9970000000000003,3.4410000000000003
4043,866,slab,break,134,301,3.1464404457947266,2.9970000000000003,3.4410000000000003
4045,867,slab,form,139,540,2.922821928150835,2.9970000000000003,3.4410000000000003
4046,867,slab,break,139,571,3.1431198023291693,2.9970000000000003,3.4410000000000003
4048,868,slab,form,367,511,2.8853882992099433,2.9970000000000003,3.4410000000000003
4049,868,slab,form,224,365,2.8621334362244406,2.9970000000000003,3.4410000000000003
4050,868,slab,break,224,568,3.126440533426277,2.9970000000000003,3.4410000000000003
4052,869,slab,break,209,553,3.140239567491093,2.9970000000000003,3.4410000000000003
4053,869,slab,form,204,552,2.9276213083866693,2.9970000000000003,3.4410000000000003
4054,869,slab,break,443,554,3.1360947051233907,2.9970000000000003,3.4410000000000003
4056,870,slab,break,490,574,3.1461006929465345,2.9970000000000003,3.4410000000000003
4057,870,slab,form,214,574,2.9056823773319973,2.9970000000000003,3.4410000000000003
4058,870,slab,break,214,338,3.3040300066356827,2.9970000000000003,3.4410000000000003
4059,870,slab,form,209,359,2.9568582485954495,2.9970000000000003,3.4410000000000003
4060,870,slab,form,413,557,2.9212802580175734,2.9970000000000003,3.4410000000000003
4062,871,slab,break,79,534,3.21578016311417,2.9970000000000003,3.4410000000000003
4063,871,slab,form,79,554,2.9054173490034665,2.9970000000000003,3.4410000000000003
4064,871,slab,break,365,508,3.143416284285698,2.9970000000000003,3.4410000000000003
4066,872,slab,break,289,483,3.1667231419874793,2.9970000000000003,3.4410000000000003
4067,872,slab,form,149,289,2.987675752613369,2.9970000000000003,3.4410000000000003
4068,872,slab,break,403,538,3.1948759553372637,2.9970000000000003,3.4410000000000003
4069,872,slab,form,34,538,2.9043143134918994,2.9970000000000003,3.4410000000000003
4070,872,slab,form,174,545,2.971534561470546,2.9970000000000003,3.4410000000000003
4072,873,slab,break,39,540,3.089895861060841,2.9970000000000003,3.4410000000000003
4074,874,slab,form,318,439,2.9642298823487163,2.9970000000000003,3.4410000000000003
4076,875,slab,form,119,315,2.976435922011311,2.9970000000000003,3.4410000000000003
4077,875,slab,break,99,315,3.0937073073798342,2.9970000000000003,3.4410000000000003
4079,876,slab,break,277,388,3.174277381461181,2.9970000000000003,3.4410000000000003
4080,876,slab,break,309,505,3.204990018545656,2.9970000000000003,3.4410000000000003
4081,876,slab,form,277,456,2.971453918208605,2.9970000000000003,3.4410000000000003
4082,876,slab,form,496,572,2.9222037366269715,2.9970000000000003,3.4410000000000003
